Customer ID,Age,Gender,Location, Income ,Marital Status,Purchase Frequency (Past 6 Months), Average Order Value ,Preferred Product Categories,Last Purchase Date,Return Rate, Customer Lifetime Value (CLV) , Average Star Rating ,NPS Score
C049878,46,Male, Austin,"230,000",Married,1,"192,000",Ring,10/24/2023,0%,"576,000",6.7,71.59,,,
C050037,60,Female, Philadelphia,"290,000",Married,4,"203,000",Locket,12/1/2023,0%,"4,060,000",4.9,47.45,,,
C050269,32,Female, Kansas City,"80,000",Single,2,"50,000",Necklace,5/9/2023,0%,"300,000",5,58.81,,,
C050283,36,Female, Greensboro,"270,000",Single,4,"58,000",Bracelet,6/25/2023,0%,"232,000",4.3,54.05,,,
C050312,38,Male, Kansas City,"240,000",Single,6,"53,000",Armlet,10/6/2023,0%,"318,000",4.3,53.09,,,
C050327,51,Male, Fresno,"180,000",Single,2,"104,000",Armlet,11/29/2023,0%,"624,000",6.5,70.35,,,
C050334,48,Male, Columbus,"90,000",Married,1,"56,000",Locket,4/4/2023,0%,"280,000",5.1,60.33,,,
C050335,26,Female, Oklahoma City,"80,000",Single,1,"69,000",Armlet,6/28/2023,0%,"207,000",5.8,66.09,,,
C050356,38,Female, Columbus,"50,000",Married,1,"18,000",Necklace,9/19/2023,0%,"36,000",6.6,72.68,,,
C050445,31,Male, Milwaukee,"230,000",Single,4,"3,668",Jewel,12/8/2023,0%,"44,016",6,68.04,,,
C050508,58,Female, Indianapolis,"250,000",Married,6,"150,000",Earrings,7/9/2023,2%,"4,500,000",3.2,32.87,,,
C050557,29,Male, Austin,"170,000",Married,4,"152,000",Armlet,9/14/2023,0%,"2,432,000",4.5,49.1,,,
C050652,31,Male, Pittsburgh,"300,000",Single,1,"140,000",Necklace,11/16/2023,0%,"140,000",6.9,74.94,,,
C050727,55,Male, Jacksonville,"260,000",Single,3,"220,000",Necklace,5/3/2023,4%,"3,300,000",4.7,48.42,,,
C050802,36,Male, Raleigh,"140,000",Single,3,"29,000",Necklace,12/15/2023,0%,"348,000",6.4,70.19,,,
C050887,23,Female, Chicago,"50,000",Married,1,"32,000",Ring,6/12/2023,3%,"32,000",6.5,71.92,,,
C050986,20,Female, Oklahoma City,"60,000",Married,1,"12,000",Armlet,9/15/2023,0%,"48,000",6.6,72.44,,,
C051001,34,Male, Houston,"280,000",Single,5,"52,000",Pendant,4/1/2023,0%,"260,000",3.2,44.65,,,
C051049,49,Male, Tulsa,"170,000",Single,2,"42,000",Ring,4/10/2023,3%,"252,000",5.5,63.18,,,
C051112,33,Male, Nashville,"270,000",Married,1,"16,000",Necklace,8/26/2023,0%,"48,000",6.4,71.06,,,
C051147,22,Male, Oklahoma City,"220,000",Married,3,"212,000",Pendant,9/22/2023,0%,"1,272,000",5,55.98,,,
C051245,50,Female, San Antonio,"130,000",Married,2,"128,000",Earrings,7/25/2023,0%,"1,280,000",5.4,59.46,,,
C051664,19,Female, Oklahoma City,"130,000",Single,3,"1,961",Pendant,5/13/2023,0%,"11,766",4.7,57.58,,,
C051681,41,Female, Virginia Beach,"100,000",Married,1,"88,000",Jewel,8/23/2023,10%,"264,000",8.8,89.46,,,
C051775,57,Female, Fresno,"270,000",Married,6,"245,000",Armlet,4/21/2023,0%,"5,880,000",1.3,13.46,,,
C051993,44,Male, Tulsa,"260,000",Single,2,"77,000",Armlet,12/13/2023,6%,"616,000",8.2,83.9,,,
C052203,33,Female, Fort Worth,"200,000",Single,4,"74,000",Jewel,7/31/2023,0%,"888,000",4.6,53.89,,,
C052382,39,Male, San Antonio,"70,000",Single,1,"16,000",Ring,11/6/2023,0%,"80,000",7,75.79,,,
C052579,53,Female, Boston,"280,000",Single,4,"218,000",Earrings,8/15/2023,0%,"4,360,000",3.9,38.71,,,
C052681,55,Female, Jacksonville,"150,000",Single,1,"107,000",Ring,4/3/2023,0%,"214,000",5.1,59.9,,,
C052792,30,Male, Orlando,"70,000",Married,1,"1,757",Ring,8/16/2023,0%,"8,785",6.3,70.66,,,
C052999,54,Female, Oklahoma City,"140,000",Single,1,400,Ring,6/27/2023,0%,500,5.9,67.36,,,
C053017,59,Male, Tucson,"230,000",Single,5,"82,000",Necklace,11/2/2023,0%,"820,000",4.8,55.8,,,
C053048,27,Female, Chicago,"280,000",Married,2,"271,000",Pendant,10/1/2023,8%,"1,084,000",7.6,77.48,,,
C053104,57,Female, Tulsa,"230,000",Single,3,"4,341",Locket,10/13/2023,0%,"52,092",6,67.63,,,
C053135,37,Female, Raleigh,"60,000",Married,1,"24,000",Necklace,5/31/2023,0%,"120,000",5.7,64.95,,,
C053276,49,Female, Fresno,"80,000",Single,1,"24,000",Locket,12/6/2023,0%,"120,000",7.2,77.59,,,
C053376,51,Male, Fresno,"240,000",Married,2,"222,000",Necklace,11/19/2023,0%,"2,220,000",6.1,62.56,,,
C053378,50,Male, Austin,"270,000",Married,5,"78,000",Armlet,6/13/2023,0%,"1,950,000",3.6,43.28,,,
C053453,52,Male, Long Beach,"120,000",Married,1,"3,197",Ring,12/11/2023,0%,"9,591",7.3,78.47,,,
C053742,22,Male, Louisville,"80,000",Single,1,"4,554",Bracelet,4/21/2023,6%,"4,554",6.9,74.81,,,
C053966,51,Female, Sacramento,"230,000",Single,3,"75,000",Locket,10/13/2023,0%,"225,000",5.7,64.84,,,
C053990,32,Female, Portland,"170,000",Single,1,"1,000",Earrings,11/23/2023,0%,"5,000",7.2,77.3,,,
C054063,20,Female, Riverside,"150,000",Married,1,"38,000",Ring,4/14/2023,0%,"152,000",5.2,61.56,,,
C054067,40,Female, Oklahoma City,"230,000",Married,2,"7,000",Armlet,11/29/2023,0%,"56,000",6.8,74.08,,,
C054120,45,Female, San Antonio,"200,000",Single,3,"181,000",Earrings,6/6/2023,10%,"2,172,000",6.7,67.19,,,
C054199,53,Male, Columbus,"170,000",Married,1,"75,000",Necklace,10/11/2023,0%,"75,000",6.7,73.42,,,
C054319,23,Male, Louisville,"220,000",Married,3,"113,000",Armlet,12/21/2023,0%,"678,000",6.1,66.92,,,
C054381,19,Male, Philadelphia,"110,000",Married,2,"48,000",Locket,10/15/2023,0%,"288,000",6.3,69.52,,,
C054385,35,Male, Las Vegas,"110,000",Married,2,"29,000",Necklace,8/26/2023,0%,"290,000",5.9,66.58,,,
C054467,53,Male, Raleigh,"150,000",Married,3,"123,000",Necklace,7/28/2023,0%,"369,000",4.8,57.71,,,
C054506,56,Female, Boston,"170,000",Single,1,"42,000",Armlet,4/1/2023,0%,"42,000",5.1,60.96,,,
C054593,43,Male, Las Vegas,"220,000",Married,3,"145,000",Bracelet,12/11/2023,0%,"870,000",5.9,64.66,,,
C054605,51,Male, Tucson,"130,000",Single,2,"59,000",Locket,5/24/2023,0%,"590,000",5.1,58.78,,,
C054821,30,Male, Philadelphia,"130,000",Married,2,"50,000",Locket,5/13/2023,0%,"400,000",5,58.79,,,
C054928,53,Female, Houston,"140,000",Single,1,"99,000",Necklace,3/29/2023,0%,"99,000",5,59.98,,,
C055079,25,Male, New York,"70,000",Single,1,"34,000",Jewel,3/17/2023,0%,"68,000",5,59.97,,,
C055349,28,Male, Denver,"110,000",Married,1,"21,000",Armlet,10/19/2023,0%,"21,000",6.8,74.7,,,
C055645,22,Female, Portland,"50,000",Single,1,"4,766",Ring,5/15/2023,0%,"9,532",5.6,64.4,,,
C055650,22,Female, Greensboro,"160,000",Single,2,"51,000",Necklace,9/19/2023,0%,"510,000",6.1,67.08,,,
C055704,54,Male, San Francisco,"240,000",Single,4,"113,000",Jewel,4/19/2023,0%,"1,356,000",3.5,43.97,,,
C055756,40,Female, Philadelphia,"100,000",Married,1,"35,000",Jewel,3/30/2023,0%,"140,000",5.1,60.62,,,
C055792,26,Male, Boston,"130,000",Married,2,"41,000",Pendant,7/25/2023,0%,"164,000",5.6,64.54,,,
C055808,46,Male, San Francisco,"190,000",Married,1,"187,000",Pendant,12/10/2023,0%,"187,000",7.1,75.9,,,
C055821,48,Male, Philadelphia,"290,000",Single,5,"4,134",Necklace,6/23/2023,0%,"82,680",4.2,53.3,,,
C055906,22,Male, Phoenix,"230,000",Single,2,"175,000",Necklace,10/30/2023,0%,"1,400,000",6.1,64.59,,,
C055952,52,Female, Philadelphia,"210,000",Single,5,"88,000",Jewel,7/8/2023,0%,"2,200,000",3.7,43.7,,,
C056113,38,Female, Wichita,"290,000",Married,2,"48,000",Earrings,11/26/2023,0%,"480,000",6.6,71.78,,,
C056152,22,Female, Austin,"130,000",Married,1,"68,000",Ring,4/7/2023,4%,"68,000",6.2,69.01,,,
C056266,34,Female, Oklahoma City,"250,000",Married,4,"22,000",Ring,4/5/2023,0%,"88,000",3.9,50.6,,,
C056312,32,Female, New York,"50,000",Married,1,"38,000",Ring,7/8/2023,0%,"76,000",6,67.46,,,
C056355,49,Male, Tucson,"80,000",Married,1,"34,000",Jewel,5/18/2023,0%,"68,000",5.5,64.12,,,
C056375,60,Female, Miami,"70,000",Single,1,"26,000",Pendant,3/22/2023,0%,"26,000",5.1,60.51,,,
C056418,54,Female, Jacksonville,"230,000",Married,4,"85,000",Ring,12/3/2023,0%,"680,000",5.5,62.37,,,
C056559,27,Female, Miami,"160,000",Married,4,"86,000",Ring,4/9/2023,0%,"344,000",3.5,47.37,,,
C056670,31,Female, Fresno,"250,000",Married,3,"216,000",Earrings,3/12/2023,0%,"3,240,000",3.3,37.24,,,
C056878,41,Male, Riverside,"260,000",Single,5,"56,000",Earrings,8/5/2023,0%,"280,000",4.2,52.8,,,
C056983,18,Male, Denver,"150,000",Married,1,"118,000",Ring,3/13/2023,0%,"472,000",4.9,57.64,,,
C056997,25,Female, Milwaukee,"250,000",Married,6,"103,000",Locket,11/25/2023,0%,"1,854,000",4.3,48.79,,,
C057016,24,Female, Minneapolis,"140,000",Single,1,"94,000",Jewel,10/5/2023,1%,"94,000",6.9,74.76,,,
C057274,18,Female, Charlotte,"130,000",Married,3,"69,000",Armlet,5/24/2023,0%,"207,000",4.5,55.58,,,
C057521,52,Male, Mesa,"110,000",Married,1,"102,000",Pendant,11/12/2023,10%,"306,000",9.4,94.61,,,
C057584,48,Male, Long Beach,"240,000",Married,1,"57,000",Armlet,5/12/2023,0%,"57,000",5.5,63.5,,,
C057629,32,Male, St Louis,"150,000",Married,3,"25,000",Ring,9/2/2023,0%,"75,000",5.5,64.15,,,
C057643,18,Female, Boston,"100,000",Single,2,"56,000",Armlet,9/3/2023,0%,"560,000",5.9,65.76,,,
C057665,21,Female, Philadelphia,"230,000",Married,4,"103,000",Armlet,10/4/2023,0%,"1,236,000",4.9,55.98,,,
C057699,51,Male, Omaha,"270,000",Single,6,"204,000",Jewel,8/2/2023,0%,"2,448,000",2.5,32.84,,,
C057741,53,Female, Virginia Beach,"290,000",Single,6,"81,000",Armlet,10/6/2023,0%,"2,430,000",4,45.23,,,
C057954,35,Female, Philadelphia,"140,000",Married,1,"19,000",Necklace,10/11/2023,0%,"95,000",6.8,73.97,,,
C058044,34,Female, St Louis,"80,000",Single,1,"7,000",Bracelet,12/28/2023,0%,"21,000",7.4,79.53,,,
C058107,21,Female, Newark,"270,000",Married,5,"76,000",Necklace,7/31/2023,0%,"1,140,000",4,48.92,,,
C058115,55,Male, Houston,"160,000",Single,2,"93,000",Locket,3/17/2023,0%,"186,000",4.4,54.66,,,
C058167,27,Male, Mesa,"60,000",Single,1,"32,000",Earrings,11/27/2023,0%,"64,000",7.2,77.06,,,
C058171,60,Male, El Paso,"120,000",Single,3,"33,000",Armlet,12/25/2023,0%,"198,000",6.5,71.16,,,
C058192,38,Female, Fort Worth,"100,000",Married,1,"9,000",Locket,5/2/2023,10%,"9,000",7.9,83.49,,,
C058199,22,Female, Long Beach,"90,000",Single,2,"81,000",Earrings,3/12/2023,0%,"648,000",4.4,53.26,,,
C058264,58,Male, Raleigh,"120,000",Single,2,"50,000",Locket,5/31/2023,0%,"300,000",5.1,60.28,,,
C058401,35,Female, Cincinnati,"300,000",Married,6,"35,000",Necklace,5/13/2023,0%,"210,000",3.2,44.81,,,
C058407,44,Male, Tulsa,"60,000",Single,1,"22,000",Earrings,11/27/2023,0%,"22,000",7.2,77.29,,,
C058419,52,Male, New York,"100,000",Married,2,"43,000",Ring,4/4/2023,0%,"86,000",4.7,57.23,,,
C058467,27,Male, Boston,"150,000",Married,3,"18,000",Earrings,12/20/2023,0%,"216,000",6.5,71.26,,,
C058552,31,Female, Charlotte,"200,000",Single,4,"154,000",Necklace,8/17/2023,0%,"1,232,000",4.3,50.57,,,
C058603,35,Female, Chicago,"210,000",Married,3,972,Pendant,9/18/2023,0%,"14,580",5.8,66.17,,,
C058728,50,Male, Austin,"60,000",Married,1,"2,000",Ring,8/8/2023,0%,"2,000",6.3,70.14,,,
C058993,46,Male, Oklahoma City,"190,000",Married,3,"154,000",Jewel,3/26/2023,0%,"924,000",3.7,46.82,,,
C059183,31,Female, Tucson,"140,000",Single,2,"53,000",Ring,7/17/2023,0%,"318,000",5.5,63.3,,,
C059194,44,Male, Jacksonville,"250,000",Single,5,"118,000",Earrings,8/27/2023,10%,"2,950,000",6.5,63.27,,,
C059215,41,Male, Kansas City,"110,000",Married,2,"14,000",Ring,6/11/2023,0%,"84,000",5.3,62.41,,,
C059275,27,Male, Newark,"60,000",Single,1,"51,000",Locket,11/7/2023,0%,"255,000",7,74.97,,,
C059302,39,Female, Boston,"140,000",Single,1,"121,000",Locket,8/22/2023,0%,"242,000",6.2,69.1,,,
C059514,59,Female, Las Vegas,"250,000",Married,6,"36,000",Necklace,11/3/2023,0%,"432,000",4.6,55.75,,,
C059536,52,Female, Sacramento,"150,000",Single,3,"149,000",Armlet,6/7/2023,0%,"1,788,000",4.3,49.4,,,
C059646,36,Female, Chicago,"250,000",Married,2,"244,000",Earrings,5/27/2023,0%,"1,952,000",4.6,51.08,,,
C059679,40,Male, Portland,"290,000",Single,3,"23,000",Earrings,9/6/2023,0%,"276,000",5.6,63.9,,,
C059754,52,Female, San Antonio,"290,000",Single,4,"32,000",Necklace,8/4/2023,0%,"512,000",4.8,57.05,,,
C059768,58,Female, Philadelphia,"180,000",Single,3,"10,000",Locket,7/10/2023,0%,"150,000",5.2,60.81,,,
C059807,26,Female, Boston,"270,000",Married,4,"230,000",Armlet,8/31/2023,0%,"920,000",4,49.11,,,
C059857,37,Female, Oklahoma City,"290,000",Married,4,"223,000",Armlet,12/24/2023,0%,"1,784,000",5,54.64,,,
C059922,49,Female, Mesa,"50,000",Married,1,"47,000",Earrings,10/19/2023,0%,"141,000",6.8,74.07,,,
C059963,26,Male, Colorado Springs,"300,000",Single,7,"185,000",Earrings,9/30/2023,0%,"6,475,000",2.5,21.15,,,
C060022,37,Female, Wichita,"100,000",Single,2,"49,000",Ring,4/14/2023,0%,"98,000",4.8,57.73,,,
C060125,54,Female, Jacksonville,"100,000",Married,2,"7,000",Necklace,6/2/2023,6%,"56,000",6.8,74.04,,,
C060146,38,Male, Newark,"160,000",Single,3,"125,000",Locket,4/15/2023,0%,"1,125,000",4,48.53,,,
C060223,49,Female, Las Vegas,"270,000",Married,2,"5,000",Necklace,10/29/2023,3%,"40,000",7.3,78.1,,,
C060247,20,Female, San Francisco,"250,000",Married,1,"46,000",Bracelet,11/22/2023,0%,"230,000",7.1,76.1,,,
C060254,27,Male, Oklahoma City,"280,000",Single,4,"212,000",Ring,6/28/2023,0%,"2,544,000",3.5,40.96,,,
C060277,37,Female, Jacksonville,"190,000",Married,2,"145,000",Bracelet,12/15/2023,0%,"580,000",6.5,70.66,,,
C060297,25,Male, Tulsa,"140,000",Married,1,"82,000",Locket,10/29/2023,0%,"328,000",6.8,73.83,,,
C060372,60,Female, St Louis,"250,000",Single,4,"160,000",Bracelet,11/24/2023,0%,"1,920,000",5.1,54.97,,,
C060373,29,Male, San Francisco,"110,000",Single,1,"61,000",Necklace,5/11/2023,0%,"122,000",5.4,63.2,,,
C060379,59,Male, San Diego,"280,000",Married,6,"184,000",Bracelet,9/5/2023,0%,"1,104,000",2.9,40.26,,,
C060383,42,Male, Mesa,"260,000",Married,4,"22,000",Earrings,9/14/2023,0%,"440,000",5.2,60.43,,,
C060404,33,Female, Oklahoma City,"240,000",Married,5,"191,000",Armlet,7/16/2023,7%,"955,000",4.9,56.23,,,
C060439,28,Female, Riverside,"90,000",Single,2,"29,000",Ring,10/22/2023,0%,"232,000",6.4,70.56,,,
C060480,23,Female, Fresno,"250,000",Single,5,"106,000",Earrings,8/22/2023,0%,"1,590,000",4,47.48,,,
C060616,33,Male, Philadelphia,"200,000",Single,5,852,Locket,8/5/2023,0%,"8,520",4.6,56.56,,,
C060896,51,Female, Oklahoma City,"200,000",Married,5,"182,000",Necklace,8/19/2023,7%,"3,640,000",5.2,51.3,,,
C060958,18,Female, Orlando,"110,000",Married,2,"12,000",Ring,9/7/2023,0%,"96,000",6.1,68.31,,,
C060961,35,Male, San Antonio,"300,000",Single,5,"15,000",Ring,5/14/2023,0%,"150,000",3.8,49.84,,,
C060993,29,Female, Tulsa,"220,000",Single,1,"193,000",Necklace,12/28/2023,0%,"193,000",7.2,77.02,,,
C060994,48,Female, Chicago,"290,000",Married,4,"240,000",Locket,6/13/2023,0%,"3,840,000",3.3,35.04,,,
C061121,55,Female, Oklahoma City,"250,000",Married,3,"139,000",Armlet,5/22/2023,0%,"417,000",4.2,52.58,,,
C061246,24,Female, Greensboro,"190,000",Single,4,"161,000",Necklace,10/18/2023,0%,"3,220,000",4.7,48.73,,,
C061385,59,Male, Oklahoma City,"130,000",Married,1,"92,000",Ring,11/1/2023,0%,"184,000",6.9,74.33,,,
C061493,28,Male, Fresno,"290,000",Single,7,"28,000",Necklace,5/15/2023,0%,"196,000",2.8,41.8,,,
C061554,27,Female, Minneapolis,"80,000",Married,1,"68,000",Bracelet,7/28/2023,3%,"136,000",6.8,74.31,,,
C061621,21,Male, Cincinnati,"250,000",Single,6,"87,000",Necklace,6/26/2023,9%,"1,044,000",5.4,59.99,,,
C061675,25,Female, San Diego,"300,000",Single,6,"107,000",Locket,8/19/2023,0%,"1,926,000",3.4,41.77,,,
C061738,30,Male, Miami,"150,000",Married,3,"57,000",Necklace,3/24/2023,0%,"684,000",4.1,50.53,,,
C061887,60,Female, Oklahoma City,"50,000",Single,1,"4,000",Necklace,10/23/2023,0%,"20,000",6.9,75.15,,,
C061971,43,Female, Sacramento,"300,000",Single,6,"151,000",Necklace,12/12/2023,1%,"3,624,000",4.3,43.75,,,
C062039,26,Male, Columbus,"160,000",Married,2,"27,000",Necklace,4/17/2023,0%,"270,000",4.8,57.92,,,
C062091,35,Male, Jacksonville,"240,000",Single,5,"142,000",Ring,9/22/2023,0%,"2,840,000",4,44.03,,,
C062167,55,Female, Minneapolis,"130,000",Married,1,"22,000",Ring,4/13/2023,0%,"66,000",5.3,61.91,,,
C062595,39,Male, Philadelphia,"200,000",Married,2,"29,000",Armlet,4/30/2023,0%,"232,000",4.9,58.85,,,
C062766,21,Male, New York,"300,000",Married,4,"91,000",Pendant,8/27/2023,0%,"1,456,000",4.7,53.33,,,
C062968,45,Female, Mesa,"160,000",Married,4,"24,000",Ring,4/3/2023,0%,"384,000",3.8,49.53,,,
C063098,28,Male, El Paso,"160,000",Married,2,"78,000",Armlet,6/14/2023,0%,"624,000",5.2,59.68,,,
C063295,51,Male, Greensboro,"250,000",Married,2,"96,000",Locket,12/24/2023,6%,"768,000",8.2,83.79,,,
C063350,50,Female, Pittsburgh,"190,000",Married,4,"1,725",Jewel,5/29/2023,0%,"27,600",4.4,55.26,,,
C063484,59,Female, Austin,"220,000",Single,2,"1,384",Bracelet,4/18/2023,0%,"8,304",4.9,59.29,,,
C063500,50,Male, Kansas City,"170,000",Married,3,"145,000",Pendant,11/20/2023,0%,"2,175,000",5.7,59.52,,,
C063503,32,Female, Wichita,"160,000",Single,4,"91,000",Bracelet,5/26/2023,0%,"1,092,000",3.9,48.15,,,
C063514,54,Female, Las Vegas,"150,000",Single,2,"113,000",Pendant,10/12/2023,0%,"904,000",6.1,66.15,,,
C063578,46,Male, Tucson,"140,000",Single,3,"49,000",Necklace,6/10/2023,3%,"735,000",5.5,61.86,,,
C063697,42,Female, Greensboro,"120,000",Single,1,"60,000",Bracelet,7/3/2023,0%,"120,000",5.9,66.77,,,
C063876,45,Male, Wichita,"240,000",Single,5,"85,000",Necklace,5/9/2023,8%,"850,000",5.3,59.71,,,
C064113,32,Female, New York,"110,000",Married,2,"39,000",Ring,4/27/2023,0%,"78,000",4.9,58.88,,,
C064138,58,Female, Nashville,"160,000",Married,3,"118,000",Necklace,8/20/2023,0%,"708,000",5.1,58.44,,,
C064233,28,Female, Newark,"200,000",Married,2,"1,000",Locket,9/1/2023,7%,"8,000",7.8,82.39,,,
C064328,44,Female, Tucson,"80,000",Single,1,"59,000",Bracelet,12/15/2023,0%,"295,000",7.3,77.31,,,
C064472,58,Male, Mesa,"150,000",Married,3,"53,000",Necklace,3/10/2023,0%,"795,000",4,49.4,,,
C064479,19,Male, Cincinnati,"80,000",Married,1,"17,000",Necklace,4/4/2023,0%,"34,000",5.2,61.46,,,
C064516,30,Male, Milwaukee,"300,000",Married,1,"293,000",Ring,12/21/2023,0%,"879,000",7,73.51,,,
C064711,53,Male, San Jose,"170,000",Single,1,"64,000",Necklace,11/12/2023,0%,"192,000",7,75.35,,,
C065039,20,Female, San Antonio,"90,000",Single,1,"67,000",Bracelet,10/26/2023,3%,"335,000",7.6,79.77,,,
C065115,45,Female, Riverside,"280,000",Married,3,"214,000",Pendant,5/20/2023,0%,"642,000",3.9,49.36,,,
C065133,47,Female, Minneapolis,"200,000",Married,2,"152,000",Earrings,9/21/2023,3%,"912,000",6.6,69.88,,,
C065151,60,Male, Omaha,"100,000",Single,2,"93,000",Pendant,6/23/2023,0%,"186,000",5.2,61.21,,,
C065157,19,Male, Newark,"240,000",Married,3,"33,000",Earrings,6/12/2023,0%,"495,000",4.8,57.2,,,
C065500,39,Male, Dallas,"180,000",Single,2,"60,000",Pendant,11/20/2023,0%,"480,000",6.6,71.12,,,
C065540,60,Female, Greensboro,"110,000",Single,2,"106,000",Earrings,8/21/2023,0%,"636,000",5.7,63.59,,,
C065557,39,Female, Long Beach,"120,000",Single,2,"16,000",Necklace,8/16/2023,4%,"128,000",6.9,74.66,,,
C065655,39,Female, Cincinnati,"70,000",Single,1,"64,000",Jewel,12/15/2023,10%,"256,000",9.8,97.37,,,
C065685,47,Male, Boston,"50,000",Married,1,"40,000",Bracelet,6/10/2023,0%,"40,000",5.7,65.67,,,
C065694,52,Male, Columbus,"240,000",Married,3,"173,000",Armlet,8/18/2023,0%,"2,076,000",4.8,52.61,,,
C065789,26,Female, Fort Worth,"270,000",Married,1,"200,000",Ring,9/23/2023,0%,"800,000",6.4,68.79,,,
C065809,36,Male, Los Angeles,"140,000",Married,1,"72,000",Bracelet,9/14/2023,0%,"144,000",6.5,71.45,,,
C065868,30,Male, Los Angeles,"220,000",Single,3,"5,000",Ring,11/15/2023,0%,"30,000",6.2,69.87,,,
C066031,54,Female, Los Angeles,"180,000",Single,2,"28,000",Locket,11/1/2023,0%,"280,000",6.5,71.11,,,
C066219,49,Male, Louisville,"140,000",Married,3,"105,000",Earrings,3/16/2023,0%,"630,000",3.8,48.59,,,
C066386,47,Male, Tulsa,"220,000",Married,1,"158,000",Jewel,9/27/2023,0%,"474,000",6.5,70.44,,,
C066710,38,Female, Greensboro,"290,000",Single,1,"20,000",Jewel,6/21/2023,0%,"60,000",5.8,66.57,,,
C066822,60,Male, Sacramento,"70,000",Married,1,"45,000",Necklace,9/16/2023,0%,"180,000",6.5,71.77,,,
C066870,29,Male, Kansas City,"200,000",Married,1,"158,000",Earrings,6/10/2023,0%,"316,000",5.6,63.61,,,
C066878,46,Male, Fresno,"240,000",Married,3,"41,000",Pendant,9/21/2023,0%,"369,000",5.6,64.06,,,
C066927,18,Female, Memphis,"150,000",Married,1,"39,000",Locket,7/1/2023,0%,"78,000",5.9,66.98,,,
C066995,49,Female, Tucson,"70,000",Single,1,"16,000",Jewel,4/26/2023,0%,"48,000",5.4,62.9,,,
C067344,55,Male, Pittsburgh,"150,000",Married,1,"147,000",Ring,10/4/2023,5%,"294,000",7.8,81.55,,,
C067375,25,Male, Raleigh,"110,000",Single,2,"4,308",Ring,4/9/2023,9%,"25,848",7.1,76.57,,,
C067437,38,Male, Nashville,"190,000",Married,1,"78,000",Armlet,3/24/2023,0%,"312,000",5,59.27,,,
C067514,38,Male, Mesa,"70,000",Single,1,"62,000",Pendant,8/4/2023,0%,"310,000",6.2,68.34,,,
C067570,45,Male, Wichita,"250,000",Married,4,"62,000",Armlet,8/13/2023,0%,"1,240,000",4.7,54.27,,,
C067619,41,Female, Memphis,"60,000",Married,1,"11,000",Jewel,4/19/2023,0%,"44,000",5.3,62.5,,,
C067632,20,Male, Oklahoma City,"290,000",Single,7,"184,000",Pendant,4/1/2023,0%,"1,288,000",0.9,23.91,,,
C067724,25,Female, San Diego,"70,000",Single,1,"10,000",Bracelet,7/19/2023,0%,"40,000",6.1,68.61,,,
C067817,36,Female, Louisville,"260,000",Single,4,"106,000",Pendant,7/4/2023,0%,"2,120,000",4.2,47.17,,,
C067829,19,Male, Seattle,"60,000",Married,1,"14,000",Locket,4/30/2023,0%,"28,000",5.4,63.25,,,
C067832,40,Female, Colorado Springs,"200,000",Single,5,"95,000",Earrings,9/11/2023,0%,"1,900,000",4.2,48.53,,,
C067946,24,Male, Raleigh,"180,000",Married,2,"78,000",Locket,11/24/2023,5%,"624,000",7.8,80.58,,,
C067947,20,Female, Newark,"290,000",Married,7,"49,000",Jewel,11/26/2023,0%,"1,715,000",4.2,48.9,,,
C067984,35,Male, Chicago,"250,000",Married,2,"150,000",Armlet,9/29/2023,0%,"900,000",5.9,64.49,,,
C068159,46,Female, Philadelphia,"210,000",Married,3,"96,000",Earrings,9/13/2023,0%,"1,440,000",5.3,58.67,,,
C068254,55,Female, Tampa,"250,000",Single,3,"21,000",Locket,8/28/2023,0%,"63,000",5.5,63.98,,,
C068260,52,Male, Philadelphia,"220,000",Single,4,"188,000",Armlet,12/17/2023,0%,"1,504,000",5.1,56.48,,,
C068397,37,Female, San Diego,"210,000",Married,2,"2,270",Pendant,11/26/2023,0%,"22,700",6.8,74.08,,,
C068495,51,Male, Phoenix,"190,000",Single,4,"43,000",Locket,8/18/2023,0%,"516,000",4.9,57.5,,,
C068542,49,Male, Mesa,"70,000",Married,1,"6,000",Jewel,3/17/2023,0%,"12,000",5.1,60.44,,,
C068595,25,Female, Milwaukee,"170,000",Single,2,"103,000",Necklace,11/16/2023,0%,"412,000",6.4,70.11,,,
C068649,24,Female, San Antonio,"300,000",Married,2,"227,000",Armlet,4/20/2023,0%,"1,816,000",4.3,49.36,,,
C068865,54,Female, El Paso,"140,000",Single,2,"23,000",Ring,7/7/2023,0%,"138,000",5.5,63.8,,,
C068872,21,Male, Oklahoma City,"190,000",Single,4,"40,000",Bracelet,7/8/2023,0%,"160,000",4.5,55.9,,,
C068919,46,Male, Sacramento,"80,000",Single,2,"23,000",Locket,12/17/2023,0%,"230,000",6.9,74.44,,,
C068920,23,Male, Portland,"190,000",Single,3,"26,000",Bracelet,9/1/2023,0%,"234,000",5.5,63.59,,,
C069116,26,Male, Philadelphia,"140,000",Married,2,"49,000",Locket,6/12/2023,0%,"294,000",5.2,61.12,,,
C069126,18,Female, Colorado Springs,"90,000",Married,1,"24,000",Pendant,6/19/2023,0%,"72,000",5.8,66.36,,,
C069199,42,Female, Denver,"240,000",Married,5,"135,000",Locket,6/23/2023,0%,"3,375,000",3.3,36.79,,,
C069266,37,Male, Jacksonville,"220,000",Married,2,"40,000",Earrings,9/17/2023,0%,"160,000",6.1,68.19,,,
